Scenario;Avg. Infected;Avg. Contaminated;
583;7.570844686648502;0.0036330608537693005;
584;7.6625794732061765;0.0;
585;7.716167120799273;0.2956403269754768;
586;7.717983651226158;0.0;
587;7.511353315168029;0.0;
588;7.732515894641235;0.0;
589;7.731153496821071;0.0;
590;7.673932788374206;0.0027247956403269754;
591;7.7829246139872845;0.5267938237965486;
592;7.737057220708447;0.005449591280653951;
593;7.686648501362398;0.0027247956403269754;
594;7.674841053587648;0.0;
595;7.832879200726612;0.0018165304268846503;
596;7.689827429609446;0.0;
597;7.7111716621253406;0.0;
598;7.771117166212534;0.0;
599;7.6371480472297915;0.0027247956403269754;
600;7.858310626702997;0.0;
601;7.707538601271572;0.009082652134423252;
602;7.64078110808356;0.0;
603;7.593551316984559;0.2956403269754768;
604;7.569936421435059;0.0;
605;7.620345140781108;0.0;
606;7.7888283378746594;0.0;
607;7.549500454132606;0.0018165304268846503;
608;7.535876475930972;0.0;
609;7.826067211625794;0.0;
610;7.787465940054496;0.0018165304268846503;
611;7.659400544959128;0.008174386920980926;
612;7.62488646684832;0.06403269754768393;
613;7.731607629427793;0.0;
614;7.698001816530427;0.0;
615;7.551771117166212;0.8737511353315168;
616;7.674841053587648;0.0;
617;7.815622161671208;0.0;
618;7.7679382379654855;0.0;
619;7.559037238873751;0.0036330608537693005;
620;7.426430517711172;0.005449591280653951;
621;7.838782924613987;0.8737511353315168;
622;7.654859218891916;0.0;
623;7.490009082652135;0.0;
624;7.5990009082652135;0.0;
625;7.787011807447775;0.0;
626;7.7851952770208905;0.0;
627;7.407356948228883;0.0;
628;7.712079927338783;0.0036330608537693005;
629;7.5953678474114446;0.0027247956403269754;
630;7.6012715712988195;0.46911898274296093;
631;7.669845594913715;0.0;
632;7.682107175295187;0.0;
633;7.638964577656676;0.0;
634;7.616257947320618;0.0;
635;7.751135331516803;0.0;
636;7.65258855585831;0.0;
637;7.774750227066304;0.0;
638;7.630336058128973;0.005449591280653951;
639;7.833333333333333;0.0;
640;7.867393278837421;0.0036330608537693005;
641;7.473660308810173;0.0;
642;7.574477747502271;0.0;
643;7.73841961852861;0.0;
644;7.786103542234333;0.0;
645;7.584922797456858;0.0;
646;7.712079927338783;0.0;
647;7.717983651226158;0.0;
648;7.396003633060854;0.17983651226158037;
