493;SURGICAL_MASK;10;1;4;0.0;10
494;SURGICAL_MASK;10;1;6;0.0;10
495;SURGICAL_MASK;10;1;10000000;0.0;10
496;SURGICAL_MASK;10;1;4;0.5;3
497;SURGICAL_MASK;10;1;6;0.5;3
498;SURGICAL_MASK;10;1;10000000;0.5;3
499;SURGICAL_MASK;10;1;4;0.5;5
500;SURGICAL_MASK;10;1;6;0.5;5
501;SURGICAL_MASK;10;1;10000000;0.5;5
502;SURGICAL_MASK;10;1;4;0.5;10
503;SURGICAL_MASK;10;1;6;0.5;10
504;SURGICAL_MASK;10;1;10000000;0.5;10
505;SURGICAL_MASK;10;1;4;1.0;3
506;SURGICAL_MASK;10;1;6;1.0;3
507;SURGICAL_MASK;10;1;10000000;1.0;3
508;SURGICAL_MASK;10;1;4;1.0;5
509;SURGICAL_MASK;10;1;6;1.0;5
510;SURGICAL_MASK;10;1;10000000;1.0;5
511;SURGICAL_MASK;10;1;4;1.0;10
512;SURGICAL_MASK;10;1;6;1.0;10
513;SURGICAL_MASK;10;1;10000000;1.0;10
514;SURGICAL_MASK;10;4;4;0.0;3
515;SURGICAL_MASK;10;4;6;0.0;3
516;SURGICAL_MASK;10;4;10000000;0.0;3
517;SURGICAL_MASK;10;4;4;0.0;5
518;SURGICAL_MASK;10;4;6;0.0;5
519;SURGICAL_MASK;10;4;10000000;0.0;5
520;SURGICAL_MASK;10;4;4;0.0;10
521;SURGICAL_MASK;10;4;6;0.0;10
522;SURGICAL_MASK;10;4;10000000;0.0;10
523;SURGICAL_MASK;10;4;4;0.5;3
524;SURGICAL_MASK;10;4;6;0.5;3
525;SURGICAL_MASK;10;4;10000000;0.5;3
526;SURGICAL_MASK;10;4;4;0.5;5
527;SURGICAL_MASK;10;4;6;0.5;5
528;SURGICAL_MASK;10;4;10000000;0.5;5
529;SURGICAL_MASK;10;4;4;0.5;10
530;SURGICAL_MASK;10;4;6;0.5;10
531;SURGICAL_MASK;10;4;10000000;0.5;10
532;SURGICAL_MASK;10;4;4;1.0;3
533;SURGICAL_MASK;10;4;6;1.0;3
534;SURGICAL_MASK;10;4;10000000;1.0;3
535;SURGICAL_MASK;10;4;4;1.0;5
536;SURGICAL_MASK;10;4;6;1.0;5
537;SURGICAL_MASK;10;4;10000000;1.0;5
538;SURGICAL_MASK;10;4;4;1.0;10
539;SURGICAL_MASK;10;4;6;1.0;10
540;SURGICAL_MASK;10;4;10000000;1.0;10
541;SURGICAL_MASK;10;6;4;0.0;3
542;SURGICAL_MASK;10;6;6;0.0;3
543;SURGICAL_MASK;10;6;10000000;0.0;3
544;SURGICAL_MASK;10;6;4;0.0;5
545;SURGICAL_MASK;10;6;6;0.0;5
546;SURGICAL_MASK;10;6;10000000;0.0;5
547;SURGICAL_MASK;10;6;4;0.0;10
548;SURGICAL_MASK;10;6;6;0.0;10
549;SURGICAL_MASK;10;6;10000000;0.0;10
550;SURGICAL_MASK;10;6;4;0.5;3
551;SURGICAL_MASK;10;6;6;0.5;3
552;SURGICAL_MASK;10;6;10000000;0.5;3
553;SURGICAL_MASK;10;6;4;0.5;5
554;SURGICAL_MASK;10;6;6;0.5;5
555;SURGICAL_MASK;10;6;10000000;0.5;5
556;SURGICAL_MASK;10;6;4;0.5;10
557;SURGICAL_MASK;10;6;6;0.5;10
558;SURGICAL_MASK;10;6;10000000;0.5;10
559;SURGICAL_MASK;10;6;4;1.0;3
560;SURGICAL_MASK;10;6;6;1.0;3
561;SURGICAL_MASK;10;6;10000000;1.0;3
562;SURGICAL_MASK;10;6;4;1.0;5
563;SURGICAL_MASK;10;6;6;1.0;5
564;SURGICAL_MASK;10;6;10000000;1.0;5
565;SURGICAL_MASK;10;6;4;1.0;10
566;SURGICAL_MASK;10;6;6;1.0;10
567;SURGICAL_MASK;10;6;10000000;1.0;10
568;RESPIRATOR_MASK;10;1;4;0.0;3
569;RESPIRATOR_MASK;10;1;6;0.0;3
570;RESPIRATOR_MASK;10;1;10000000;0.0;3
